customer_id,region,contract_type,monthly_price,customer_tenure_months,avg_download_speed,expected_download_speed,service_interruptions_30d,interruption_minutes_30d,num_tickets_30d,num_complaints_30d,call_center_contacts_30d,avg_resolution_hours,satisfaction_score,last_ticket_text,churn,high_priority_ticket,network_anomaly
C00532,Barcelona,movil_solo,14.95,45,97.1,100,2,56.7,2,0,2,31.1,7.3,Pregunta sobre la factura de este mes.,0,0,0
C00533,Valencia,fibra_600,41.95,67,392.3,600,5,37.6,2,0,2,41.0,6.2,"Router se reinicia a veces, consultar si es normal.",0,0,0
C00534,Zaragoza,fibra_600,39.95,14,456.0,600,5,366.5,4,2,5,25.6,6.1,"Intermitencias por la noche, molesto pero usable.",0,0,0
C00535,Madrid,fibra_600,39.95,81,345.9,600,1,51.0,0,0,0,17.7,7.3,"Todo correcto, solo queria informacion de promociones.",0,0,0
C00536,Madrid,fibra_600,37.95,55,466.9,600,3,184.9,1,0,2,15.5,7.7,"Router se reinicia a veces, consultar si es normal.",0,0,0
C00537,Bilbao,convergente,64.95,64,408.6,600,6,228.4,2,0,1,31.0,5.9,"Intermitencias por la noche, molesto pero usable.",0,0,0
C00538,Barcelona,fibra_600,39.95,63,449.0,600,4,300.6,2,0,1,24.3,6.2,"Intermitencias por la noche, molesto pero usable.",0,0,0
C00539,Bilbao,movil_solo,12.95,73,81.3,100,3,227.2,2,0,2,32.6,6.7,"Router se reinicia a veces, consultar si es normal.",0,0,0
C00540,Valencia,fibra_600,37.95,63,497.3,600,12,815.6,7,3,3,58.0,2.2,"Sin servicio tres dias seguidos, nadie da solucion, voy a darme de baja.",1,1,0
C00541,Zaragoza,fibra_1000,51.95,35,576.9,1000,4,230.4,2,1,2,36.8,6.0,Tardaron en resolver pero al final lo arreglaron.,0,0,0
C00542,Bilbao,convergente,64.95,25,527.1,600,5,301.6,3,0,2,26.2,6.2,Tardaron en resolver pero al final lo arreglaron.,0,0,0
C00543,Bilbao,movil_solo,12.95,17,69.2,100,0,0.0,2,1,2,18.9,7.5,Pregunta sobre la factura de este mes.,0,0,0
C00544,Madrid,fibra_300,27.95,10,289.1,300,7,478.6,4,1,4,18.3,5.9,"Intermitencias por la noche, molesto pero usable.",1,0,0
C00545,Sevilla,fibra_600,44.95,59,443.5,600,10,428.2,4,2,4,42.7,3.9,"Cortes constantes desde hace semanas, atencion al cliente pesima.",1,1,0
C00546,Valencia,fibra_600,39.95,81,433.5,600,11,903.4,6,1,4,47.8,3.3,"Sin servicio tres dias seguidos, nadie da solucion, voy a darme de baja.",1,1,0
C00547,Bilbao,fibra_300,34.95,29,259.0,300,7,218.6,5,2,6,30.2,4.7,"Router se reinicia a veces, consultar si es normal.",1,1,0
C00548,Sevilla,fibra_300,31.95,5,151.2,300,5,421.7,3,1,2,17.9,6.2,Tardaron en resolver pero al final lo arreglaron.,0,0,0
C00549,Barcelona,fibra_300,34.95,68,274.2,300,5,263.1,4,1,4,32.8,5.8,"Router se reinicia a veces, consultar si es normal.",0,0,0
C00550,Zaragoza,movil_solo,19.95,39,55.1,100,7,125.6,3,0,4,6.7,6.8,Tardaron en resolver pero al final lo arreglaron.,0,0,1
C00551,Barcelona,convergente,57.95,2,517.4,600,1,36.4,1,0,0,16.5,7.5,Cambio de titular del contrato.,0,0,0
C00552,Zaragoza,fibra_300,34.95,60,180.4,300,9,568.3,4,2,2,36.1,4.1,"Sin servicio tres dias seguidos, nadie da solucion, voy a darme de baja.",1,1,1
C00553,Zaragoza,movil_solo,14.95,79,58.2,100,4,104.7,2,0,2,3.1,7.2,Tardaron en resolver pero al final lo arreglaron.,0,0,0
C00554,Zaragoza,movil_solo,16.95,58,46.9,100,4,85.4,2,0,2,34.2,6.3,"Intermitencias por la noche, molesto pero usable.",0,0,1
C00555,Zaragoza,fibra_600,41.95,30,405.2,600,11,730.0,5,2,5,45.2,3.5,"Sin servicio tres dias seguidos, nadie da solucion, voy a darme de baja.",1,1,1
C00556,Madrid,fibra_1000,51.95,40,619.5,1000,8,194.9,4,0,4,32.8,5.7,"Cortes constantes desde hace semanas, atencion al cliente pesima.",0,0,0
C00557,Bilbao,fibra_600,37.95,16,388.7,600,5,73.0,4,2,5,24.0,5.8,"Router se reinicia a veces, consultar si es normal.",0,1,0
C00558,Sevilla,movil_solo,14.95,58,82.4,100,6,357.8,4,2,4,26.5,4.9,Tardaron en resolver pero al final lo arreglaron.,1,0,0
C00559,Barcelona,fibra_300,29.95,63,280.5,300,8,125.2,3,2,4,31.3,4.3,"Sin servicio tres dias seguidos, nadie da solucion, voy a darme de baja.",1,1,0
C00560,Valencia,fibra_600,39.95,40,474.3,600,0,0.0,1,1,2,26.8,7.5,"Todo correcto, solo queria informacion de promociones.",0,0,0
C00561,Zaragoza,fibra_300,27.95,49,179.4,300,3,81.8,2,0,1,31.1,6.6,Tardaron en resolver pero al final lo arreglaron.,0,0,0
C00562,Madrid,fibra_300,34.95,30,228.0,300,7,75.5,3,2,3,30.4,4.3,"Intermitencias por la noche, molesto pero usable.",1,0,0
C00563,Zaragoza,convergente,61.95,59,366.5,600,5,444.5,3,1,2,26.5,5.5,"Subida de cuota inesperada, quiero aclaracion.",0,0,0
C00564,Sevilla,movil_solo,14.95,5,70.8,100,6,234.2,4,2,3,30.3,4.9,"Intermitencias por la noche, molesto pero usable.",1,0,0
C00565,Zaragoza,movil_solo,12.95,37,50.4,100,2,45.5,1,0,1,36.1,7.5,Cambio de titular del contrato.,0,0,0
C00566,Bilbao,fibra_300,27.95,20,217.9,300,2,178.7,1,0,0,18.6,8.3,Cambio de titular del contrato.,0,0,0
C00567,Sevilla,movil_solo,12.95,73,75.8,100,10,91.1,6,2,6,24.4,4.0,"Sin servicio tres dias seguidos, nadie da solucion, voy a darme de baja.",1,1,1
C00568,Barcelona,fibra_600,37.95,28,408.6,600,5,187.2,2,1,1,27.0,5.3,"Router se reinicia a veces, consultar si es normal.",0,0,0
C00569,Valencia,fibra_600,44.95,22,355.2,600,2,43.7,1,1,1,9.7,7.7,Consulta sobre la tarifa de fibra 1000.,0,0,0
C00570,Sevilla,fibra_300,31.95,73,220.5,300,6,286.5,2,1,1,43.0,4.7,"Intermitencias por la noche, molesto pero usable.",1,0,0
C00571,Madrid,fibra_600,39.95,77,399.8,600,7,595.4,3,1,3,37.6,4.6,"Router se reinicia a veces, consultar si es normal.",0,0,1
C00572,Sevilla,fibra_600,41.95,28,459.1,600,6,49.7,4,2,3,46.3,4.8,"Intermitencias por la noche, molesto pero usable.",1,0,0
C00573,Bilbao,fibra_600,39.95,42,549.3,600,8,365.3,4,1,3,47.1,4.6,"Sin servicio tres dias seguidos, nadie da solucion, voy a darme de baja.",1,0,0
C00574,Madrid,fibra_600,39.95,78,480.5,600,6,244.3,4,2,3,42.8,4.6,Tardaron en resolver pero al final lo arreglaron.,1,1,0
C00575,Barcelona,fibra_1000,49.95,4,629.6,1000,10,490.5,4,1,2,44.8,4.4,"Velocidad ridicula comparada con lo que pago, harto de reclamar.",1,0,0
C00576,Barcelona,fibra_1000,47.95,73,553.5,1000,6,379.0,4,1,4,26.7,5.9,Tardaron en resolver pero al final lo arreglaron.,0,0,0
C00577,Zaragoza,convergente,64.95,64,441.7,600,0,0.0,2,1,2,28.1,7.1,Cambio de titular del contrato.,0,0,0
C00578,Zaragoza,movil_solo,16.95,22,52.1,100,9,317.2,4,1,2,25.8,5.7,"Cuarta averia este mes, el tecnico no resuelve nada.",0,1,1
C00579,Sevilla,fibra_1000,49.95,63,848.5,1000,10,305.9,5,2,3,42.8,3.6,"Sin servicio tres dias seguidos, nadie da solucion, voy a darme de baja.",1,1,0
C00580,Madrid,fibra_1000,47.95,4,860.5,1000,1,82.6,3,1,2,29.8,7.5,Cambio de titular del contrato.,0,0,0
C00581,Sevilla,fibra_1000,54.95,74,640.3,1000,5,312.0,2,0,3,27.4,6.7,"Subida de cuota inesperada, quiero aclaracion.",0,0,0
C00582,Madrid,movil_solo,14.95,12,82.6,100,7,485.1,5,1,6,19.3,6.1,"Intermitencias por la noche, molesto pero usable.",0,0,0
C00583,Barcelona,fibra_600,44.95,17,433.9,600,2,87.3,0,0,1,25.4,7.6,Pregunta sobre la factura de este mes.,0,0,0
C00584,Zaragoza,fibra_600,39.95,55,462.0,600,7,421.9,3,0,2,54.1,4.2,"Router se reinicia a veces, consultar si es normal.",1,0,0
C00585,Bilbao,fibra_300,31.95,14,284.5,300,15,817.8,7,4,7,65.3,1,"Sin servicio tres dias seguidos, nadie da solucion, voy a darme de baja.",1,1,0
C00586,Zaragoza,fibra_300,29.95,82,216.9,300,3,238.4,1,0,1,16.8,7.2,"Router se reinicia a veces, consultar si es normal.",0,0,0
C00587,Sevilla,fibra_300,29.95,30,141.2,300,3,184.9,1,0,1,22.8,7.3,Tardaron en resolver pero al final lo arreglaron.,0,0,0
C00588,Valencia,fibra_600,39.95,21,454.0,600,5,133.1,4,0,4,21.5,7.5,Tardaron en resolver pero al final lo arreglaron.,0,0,0
C00589,Madrid,fibra_600,44.95,12,446.5,600,7,570.9,4,1,3,31.5,5.4,"Intermitencias por la noche, molesto pero usable.",0,0,0
C00590,Valencia,convergente,59.95,31,385.8,600,6,444.6,4,1,3,40.9,4.8,Tardaron en resolver pero al final lo arreglaron.,0,0,0
C00591,Bilbao,fibra_300,29.95,60,240.5,300,8,520.6,3,0,3,30.2,4.9,"Cortes constantes desde hace semanas, atencion al cliente pesima.",0,0,0
C00592,Bilbao,fibra_1000,51.95,68,541.0,1000,5,417.3,3,1,3,30.3,5.1,Tardaron en resolver pero al final lo arreglaron.,0,0,1
C00593,Valencia,fibra_1000,47.95,47,816.9,1000,7,159.6,4,2,3,46.7,4.0,"Velocidad ridicula comparada con lo que pago, harto de reclamar.",1,1,0
C00594,Sevilla,convergente,64.95,42,483.0,600,13,211.0,6,2,5,70.7,1.7,"Sin servicio tres dias seguidos, nadie da solucion, voy a darme de baja.",1,1,0
C00595,Bilbao,movil_solo,14.95,83,94.8,100,8,141.0,3,1,3,49.0,3.6,"Velocidad ridicula comparada con lo que pago, harto de reclamar.",1,0,0
C00596,Sevilla,movil_solo,12.95,47,77.1,100,9,140.1,5,1,5,37.9,4.0,"Cortes constantes desde hace semanas, atencion al cliente pesima.",1,1,0
C00597,Valencia,fibra_300,27.95,1,203.3,300,3,174.5,1,0,1,19.8,6.7,"Router se reinicia a veces, consultar si es normal.",0,0,0
C00598,Bilbao,fibra_300,34.95,70,171.1,300,15,880.8,8,3,9,58.9,1,"Sin servicio tres dias seguidos, nadie da solucion, voy a darme de baja.",1,1,1
C00599,Madrid,fibra_1000,54.95,82,706.3,1000,2,168.5,1,0,1,22.3,6.8,Consulta sobre la tarifa de fibra 1000.,0,0,0
C00600,Madrid,movil_solo,16.95,44,55.5,100,11,933.1,6,2,7,43.3,4.0,"Cortes constantes desde hace semanas, atencion al cliente pesima.",1,1,1
C00601,Bilbao,fibra_1000,51.95,57,723.3,1000,4,85.6,4,1,2,12.5,6.7,"Router se reinicia a veces, consultar si es normal.",0,0,0
C00602,Zaragoza,movil_solo,19.95,30,54.8,100,11,905.9,6,2,3,16.7,4.8,"Cuarta averia este mes, el tecnico no resuelve nada.",1,1,1
C00603,Zaragoza,movil_solo,14.95,30,77.4,100,5,302.4,3,1,3,32.5,6.4,"Subida de cuota inesperada, quiero aclaracion.",0,0,0
C00604,Bilbao,fibra_600,41.95,66,419.4,600,3,63.1,1,0,1,13.7,7.7,"Router se reinicia a veces, consultar si es normal.",0,0,0
C00605,Sevilla,convergente,61.95,48,419.2,600,9,54.9,3,1,2,32.1,4.2,"Sin servicio tres dias seguidos, nadie da solucion, voy a darme de baja.",1,0,0
C00606,Bilbao,fibra_300,27.95,73,206.6,300,6,514.3,4,1,4,47.8,3.9,"Cortes constantes desde hace semanas, atencion al cliente pesima.",0,0,0
C00607,Madrid,fibra_600,39.95,17,567.4,600,8,72.3,6,2,6,25.2,4.9,"Cortes constantes desde hace semanas, atencion al cliente pesima.",1,1,0
C00608,Zaragoza,convergente,64.95,7,384.0,600,10,377.6,5,1,4,33.2,4.4,"Velocidad ridicula comparada con lo que pago, harto de reclamar.",1,1,1
C00609,Barcelona,convergente,64.95,51,339.8,600,3,209.5,2,1,1,31.5,7.0,"Router se reinicia a veces, consultar si es normal.",0,0,0
C00610,Valencia,fibra_300,29.95,17,177.1,300,12,396.9,7,2,5,13.2,4.9,"Cuarta averia este mes, el tecnico no resuelve nada.",1,1,1
C00611,Madrid,convergente,59.95,56,546.3,600,7,199.2,5,1,5,7.2,6.5,"Intermitencias por la noche, molesto pero usable.",0,1,0
C00612,Madrid,fibra_1000,54.95,73,814.6,1000,8,319.8,5,1,3,21.0,6.2,"Cuarta averia este mes, el tecnico no resuelve nada.",1,1,0
C00613,Sevilla,convergente,57.95,67,420.0,600,6,383.3,4,1,4,10.0,7.0,"Subida de cuota inesperada, quiero aclaracion.",0,0,0
C00614,Sevilla,fibra_600,39.95,9,403.1,600,5,308.2,2,1,2,36.3,5.1,"Intermitencias por la noche, molesto pero usable.",1,0,0
C00615,Valencia,fibra_600,41.95,2,313.1,600,6,388.7,2,1,1,37.1,5.4,Tardaron en resolver pero al final lo arreglaron.,0,0,1
C00616,Zaragoza,fibra_600,39.95,82,416.3,600,6,84.7,3,1,2,38.2,4.6,"Router se reinicia a veces, consultar si es normal.",1,0,0
C00617,Barcelona,convergente,64.95,36,584.9,600,3,51.7,4,1,3,23.4,6.2,Tardaron en resolver pero al final lo arreglaron.,0,0,0
C00618,Barcelona,convergente,61.95,19,524.2,600,4,277.0,3,0,2,5.4,8.5,"Subida de cuota inesperada, quiero aclaracion.",0,0,0
C00619,Zaragoza,fibra_300,34.95,34,169.9,300,12,473.5,4,2,4,6.2,5.2,"Velocidad ridicula comparada con lo que pago, harto de reclamar.",1,1,1
C00620,Bilbao,movil_solo,14.95,80,62.0,100,7,535.0,5,2,3,40.5,3.6,"Velocidad ridicula comparada con lo que pago, harto de reclamar.",1,0,1
C00621,Sevilla,fibra_600,44.95,83,336.0,600,6,520.5,3,0,2,44.6,4.6,"Subida de cuota inesperada, quiero aclaracion.",1,0,0
C00622,Bilbao,fibra_600,44.95,38,410.7,600,13,871.5,7,1,6,7.0,4.8,"Velocidad ridicula comparada con lo que pago, harto de reclamar.",1,1,1
C00623,Madrid,convergente,59.95,63,468.9,600,5,129.3,2,0,2,38.3,6.4,"Subida de cuota inesperada, quiero aclaracion.",0,0,0
C00624,Bilbao,movil_solo,12.95,34,63.6,100,3,165.6,1,0,1,26.4,7.4,Tardaron en resolver pero al final lo arreglaron.,0,0,0
C00625,Zaragoza,fibra_300,27.95,20,214.0,300,3,208.4,2,0,2,19.9,7.8,"Intermitencias por la noche, molesto pero usable.",0,0,0
C00626,Bilbao,fibra_600,39.95,63,544.8,600,1,77.4,0,0,0,10.1,7.6,Cambio de titular del contrato.,0,0,0
C00627,Madrid,convergente,64.95,68,469.7,600,0,0.0,0,0,0,4.6,8.7,Cambio de titular del contrato.,0,0,0
C00628,Bilbao,fibra_1000,49.95,3,547.4,1000,4,197.0,1,0,1,43.3,5.8,Tardaron en resolver pero al final lo arreglaron.,1,0,1
C00629,Barcelona,fibra_600,39.95,29,436.1,600,4,292.4,3,0,2,18.1,6.4,Tardaron en resolver pero al final lo arreglaron.,0,0,0
C00630,Valencia,fibra_300,29.95,51,224.6,300,7,244.8,3,1,4,44.9,4.4,"Intermitencias por la noche, molesto pero usable.",1,0,0
C00631,Bilbao,fibra_600,39.95,37,382.1,600,4,317.5,1,0,1,31.8,5.9,"Router se reinicia a veces, consultar si es normal.",0,0,0
C00632,Valencia,convergente,59.95,30,536.9,600,10,317.5,5,2,6,39.2,3.1,"Velocidad ridicula comparada con lo que pago, harto de reclamar.",1,1,0
C00633,Bilbao,fibra_300,34.95,43,273.7,300,6,119.4,4,1,2,28.8,5.1,"Subida de cuota inesperada, quiero aclaracion.",0,0,0
C00634,Zaragoza,fibra_300,31.95,55,161.7,300,7,216.2,5,1,2,44.3,4.8,"Subida de cuota inesperada, quiero aclaracion.",0,1,1
C00635,Valencia,fibra_1000,49.95,50,612.5,1000,3,203.7,2,0,2,7.2,7.5,"Subida de cuota inesperada, quiero aclaracion.",0,0,0
C00636,Zaragoza,fibra_600,39.95,40,457.9,600,6,39.7,4,2,4,20.6,6.0,"Intermitencias por la noche, molesto pero usable.",0,1,0
C00637,Zaragoza,fibra_1000,49.95,34,478.8,1000,4,113.2,3,1,2,21.3,5.8,"Subida de cuota inesperada, quiero aclaracion.",0,0,0
C00638,Barcelona,movil_solo,14.95,18,86.2,100,5,356.0,2,0,1,23.6,7.2,"Subida de cuota inesperada, quiero aclaracion.",0,0,0
C00639,Zaragoza,fibra_1000,49.95,46,653.2,1000,12,810.0,7,3,5,29.9,4.0,"Velocidad ridicula comparada con lo que pago, harto de reclamar.",1,1,1
C00640,Valencia,convergente,59.95,37,464.8,600,6,533.2,4,1,3,30.3,5.5,"Intermitencias por la noche, molesto pero usable.",0,0,0
C00641,Sevilla,fibra_300,27.95,30,231.9,300,2,136.1,3,0,4,22.1,7.5,Pregunta sobre la factura de este mes.,0,0,0
C00642,Barcelona,fibra_1000,54.95,57,859.3,1000,9,313.4,6,1,4,32.1,4.6,"Sin servicio tres dias seguidos, nadie da solucion, voy a darme de baja.",0,1,0
C00643,Zaragoza,fibra_600,44.95,39,281.8,600,8,648.1,5,1,4,40.9,4.2,"Cortes constantes desde hace semanas, atencion al cliente pesima.",1,0,1
C00644,Madrid,convergente,59.95,34,483.3,600,10,219.9,4,2,3,32.3,3.5,"Cortes constantes desde hace semanas, atencion al cliente pesima.",1,1,0
C00645,Bilbao,fibra_300,29.95,48,257.1,300,11,969.9,6,2,4,17.2,4.7,"Cuarta averia este mes, el tecnico no resuelve nada.",1,1,0
C00646,Madrid,fibra_300,29.95,11,183.8,300,8,587.1,6,3,3,47.4,3.7,"Cuarta averia este mes, el tecnico no resuelve nada.",1,1,0
C00647,Valencia,fibra_300,31.95,13,194.7,300,9,268.0,5,2,5,52.7,3.5,"Sin servicio tres dias seguidos, nadie da solucion, voy a darme de baja.",1,1,1
C00648,Madrid,movil_solo,14.95,14,95.9,100,3,182.8,1,0,1,24.1,7.3,Tardaron en resolver pero al final lo arreglaron.,0,0,0
C00649,Bilbao,fibra_300,29.95,18,277.0,300,2,108.4,1,0,1,30.8,7.1,Cambio de titular del contrato.,0,0,0
C00650,Madrid,movil_solo,14.95,12,67.4,100,5,115.4,3,2,1,30.6,4.7,Tardaron en resolver pero al final lo arreglaron.,0,0,0
C00651,Barcelona,fibra_300,34.95,20,237.8,300,6,181.5,3,1,4,35.0,5.0,"Subida de cuota inesperada, quiero aclaracion.",0,0,0
C00652,Barcelona,fibra_300,31.95,12,207.7,300,7,388.5,5,2,4,31.9,5.6,"Intermitencias por la noche, molesto pero usable.",1,1,0
C00653,Zaragoza,fibra_600,44.95,54,470.9,600,1,18.0,1,0,1,4.1,8.0,Cambio de titular del contrato.,0,0,0
C00654,Zaragoza,fibra_600,41.95,14,276.4,600,12,200.7,6,3,6,26.5,4.2,"Velocidad ridicula comparada con lo que pago, harto de reclamar.",1,1,1
C00655,Zaragoza,fibra_600,44.95,47,303.9,600,3,66.0,2,1,2,24.6,6.3,"Subida de cuota inesperada, quiero aclaracion.",0,0,1
C00656,Barcelona,fibra_1000,49.95,44,546.5,1000,4,183.6,4,0,4,26.0,6.0,"Intermitencias por la noche, molesto pero usable.",0,0,1
C00657,Madrid,convergente,59.95,71,352.6,600,10,541.5,6,3,6,16.8,4.3,"Cortes constantes desde hace semanas, atencion al cliente pesima.",1,1,1
C00658,Bilbao,fibra_600,39.95,36,568.5,600,8,439.5,4,1,3,43.2,5.0,"Sin servicio tres dias seguidos, nadie da solucion, voy a darme de baja.",0,0,0
C00659,Sevilla,fibra_1000,47.95,22,739.5,1000,10,344.0,5,3,3,31.7,3.9,"Velocidad ridicula comparada con lo que pago, harto de reclamar.",1,1,1
C00660,Madrid,movil_solo,12.95,15,95.0,100,2,133.2,0,0,0,10.6,8.4,Consulta sobre la tarifa de fibra 1000.,0,0,0
C00661,Madrid,fibra_300,29.95,76,212.0,300,6,297.9,5,2,5,28.8,5.3,Tardaron en resolver pero al final lo arreglaron.,1,0,0
C00662,Zaragoza,convergente,59.95,6,382.2,600,10,636.6,5,1,7,43.1,3.6,"Velocidad ridicula comparada con lo que pago, harto de reclamar.",1,1,1
C00663,Sevilla,fibra_300,31.95,61,249.9,300,7,480.6,5,2,5,17.9,6.1,"Intermitencias por la noche, molesto pero usable.",0,1,0
C00664,Zaragoza,convergente,57.95,12,267.0,600,2,89.4,1,0,1,15.6,7.8,Consulta sobre la tarifa de fibra 1000.,0,0,0
C00665,Barcelona,convergente,64.95,83,580.1,600,1,78.5,0,0,0,22.3,7.5,"Todo correcto, solo queria informacion de promociones.",0,0,0
C00666,Madrid,movil_solo,14.95,59,98.1,100,1,88.0,1,0,1,17.6,8.2,Consulta sobre la tarifa de fibra 1000.,0,0,0
C00667,Sevilla,fibra_300,31.95,16,199.2,300,6,452.2,3,2,2,39.4,4.4,"Intermitencias por la noche, molesto pero usable.",0,0,0
C00668,Bilbao,convergente,61.95,70,366.7,600,5,68.9,3,1,2,31.4,6.3,Tardaron en resolver pero al final lo arreglaron.,0,0,0
C00669,Madrid,fibra_300,34.95,17,181.9,300,6,472.6,3,1,1,17.4,6.2,"Subida de cuota inesperada, quiero aclaracion.",0,0,0
C00670,Zaragoza,fibra_1000,49.95,30,724.8,1000,10,549.4,6,1,7,12.8,4.7,"Velocidad ridicula comparada con lo que pago, harto de reclamar.",0,1,0
C00671,Zaragoza,fibra_1000,47.95,67,512.1,1000,6,457.0,3,1,2,38.1,5.5,"Router se reinicia a veces, consultar si es normal.",1,0,1
C00672,Zaragoza,fibra_1000,49.95,77,721.8,1000,7,568.4,5,1,4,25.5,4.9,"Intermitencias por la noche, molesto pero usable.",0,0,0
C00673,Madrid,convergente,59.95,23,569.4,600,6,391.8,4,1,5,21.3,6.5,"Intermitencias por la noche, molesto pero usable.",0,0,0
C00674,Bilbao,fibra_1000,51.95,35,839.0,1000,9,596.0,6,1,6,53.1,3.0,"Cuarta averia este mes, el tecnico no resuelve nada.",1,1,0
C00675,Valencia,fibra_600,39.95,43,464.7,600,8,394.0,5,2,6,59.6,2.7,"Cuarta averia este mes, el tecnico no resuelve nada.",1,1,0
C00676,Valencia,fibra_1000,47.95,55,895.2,1000,9,377.6,4,2,2,31.7,4.0,"Cuarta averia este mes, el tecnico no resuelve nada.",1,1,0
C00677,Sevilla,fibra_300,29.95,32,155.1,300,10,284.4,6,1,6,15.9,4.6,"Sin servicio tres dias seguidos, nadie da solucion, voy a darme de baja.",0,1,1
C00678,Zaragoza,movil_solo,16.95,57,78.9,100,10,545.4,5,1,5,48.1,4.4,"Cortes constantes desde hace semanas, atencion al cliente pesima.",1,1,0
C00679,Barcelona,fibra_300,29.95,4,243.0,300,4,54.8,3,0,4,34.2,6.8,"Subida de cuota inesperada, quiero aclaracion.",0,0,0
C00680,Bilbao,movil_solo,16.95,28,57.2,100,4,283.1,2,1,2,24.3,6.5,"Subida de cuota inesperada, quiero aclaracion.",0,0,0
C00681,Zaragoza,convergente,59.95,82,464.0,600,5,174.7,3,0,3,31.1,6.2,Tardaron en resolver pero al final lo arreglaron.,0,0,0
C00682,Valencia,fibra_1000,49.95,35,777.8,1000,5,376.9,3,1,3,32.8,5.8,"Intermitencias por la noche, molesto pero usable.",0,0,0
C00683,Sevilla,fibra_300,34.95,36,253.6,300,8,336.5,4,1,3,11.7,6.2,"Cortes constantes desde hace semanas, atencion al cliente pesima.",0,0,0
C00684,Valencia,fibra_1000,47.95,65,802.5,1000,4,233.9,2,1,1,37.1,5.2,"Router se reinicia a veces, consultar si es normal.",0,0,0
C00685,Zaragoza,movil_solo,19.95,2,66.4,100,9,678.3,5,1,3,40.2,4.4,"Velocidad ridicula comparada con lo que pago, harto de reclamar.",1,1,0
C00686,Valencia,fibra_1000,49.95,14,697.5,1000,5,279.1,3,1,2,16.4,7.3,"Subida de cuota inesperada, quiero aclaracion.",0,0,0
C00687,Zaragoza,movil_solo,14.95,56,59.1,100,9,802.9,3,1,2,62.3,2.5,"Velocidad ridicula comparada con lo que pago, harto de reclamar.",1,0,1
C00688,Bilbao,movil_solo,19.95,3,93.2,100,9,401.5,4,2,4,52.3,3.1,"Cuarta averia este mes, el tecnico no resuelve nada.",1,1,0
C00689,Bilbao,fibra_300,29.95,50,198.3,300,6,381.9,4,1,4,16.4,6.5,"Subida de cuota inesperada, quiero aclaracion.",0,0,0
C00690,Sevilla,fibra_300,29.95,23,252.6,300,11,964.2,6,3,3,17.3,3.4,"Sin servicio tres dias seguidos, nadie da solucion, voy a darme de baja.",1,1,0
C00691,Bilbao,fibra_600,37.95,58,568.3,600,6,388.5,4,1,2,27.1,6.4,"Intermitencias por la noche, molesto pero usable.",0,0,0
C00692,Zaragoza,fibra_1000,51.95,51,546.9,1000,5,284.9,2,1,2,3.4,7.3,"Intermitencias por la noche, molesto pero usable.",0,0,1
C00693,Zaragoza,fibra_300,29.95,80,175.3,300,6,490.7,4,2,3,36.5,4.2,"Intermitencias por la noche, molesto pero usable.",0,1,0
C00694,Valencia,fibra_600,41.95,61,454.4,600,14,100.3,6,3,3,19.4,3.0,"Velocidad ridicula comparada con lo que pago, harto de reclamar.",1,1,0
C00695,Madrid,movil_solo,16.95,42,72.6,100,7,351.1,4,2,5,28.7,5.4,"Router se reinicia a veces, consultar si es normal.",1,0,0
C00696,Zaragoza,fibra_300,31.95,74,217.6,300,6,124.4,2,1,2,31.7,6.2,Tardaron en resolver pero al final lo arreglaron.,0,0,0
C00697,Sevilla,fibra_600,41.95,73,508.6,600,4,215.3,2,0,2,40.0,5.6,Tardaron en resolver pero al final lo arreglaron.,0,0,0
C00698,Barcelona,movil_solo,19.95,63,71.4,100,3,109.0,3,1,2,21.6,7.1,Tardaron en resolver pero al final lo arreglaron.,0,0,0
C00699,Madrid,movil_solo,16.95,36,55.8,100,2,93.0,1,0,1,16.8,7.8,Consulta sobre la tarifa de fibra 1000.,0,0,0
C00700,Madrid,fibra_1000,47.95,76,884.0,1000,4,22.1,3,1,4,11.3,6.7,"Router se reinicia a veces, consultar si es normal.",0,0,0
C00701,Sevilla,fibra_600,41.95,29,368.3,600,4,266.5,4,1,4,15.4,6.4,"Intermitencias por la noche, molesto pero usable.",0,0,0
C00702,Barcelona,movil_solo,16.95,22,55.1,100,5,49.7,3,0,2,45.3,5.7,"Router se reinicia a veces, consultar si es normal.",0,0,0
C00703,Barcelona,fibra_600,39.95,59,397.7,600,2,157.8,1,0,1,36.0,7.4,Cambio de titular del contrato.,0,0,0
C00704,Sevilla,fibra_300,29.95,58,155.4,300,2,62.7,1,0,1,9.0,8.5,Consulta sobre la tarifa de fibra 1000.,0,0,0
C00705,Barcelona,fibra_1000,47.95,38,960.5,1000,4,331.9,1,0,1,21.4,6.3,Tardaron en resolver pero al final lo arreglaron.,0,0,0
C00706,Sevilla,fibra_300,31.95,25,156.6,300,5,361.8,2,1,2,24.0,6.1,"Intermitencias por la noche, molesto pero usable.",0,0,0
C00707,Sevilla,fibra_600,39.95,74,485.2,600,4,205.9,4,1,2,37.9,5.8,"Intermitencias por la noche, molesto pero usable.",0,0,0
C00708,Valencia,fibra_300,27.95,49,255.6,300,7,375.7,4,1,4,29.5,5.5,"Intermitencias por la noche, molesto pero usable.",0,0,0
C00709,Sevilla,fibra_300,29.95,27,238.3,300,4,191.0,3,1,4,31.2,6.3,Tardaron en resolver pero al final lo arreglaron.,0,0,0
